Id,Title
27710993,Q learning: Relearning after changing the environment
27569620,Optimizing a genetic algorithm?
27527090,Finding the best move using MinMax with Alpha-Beta pruning
27606175,Can a transposition table cause search instability
27728531,Convolutional Neural Networks - Multiple Channels
27615097,What is wrong with following piece of code?
27718799,Self learning data evaluation in Python
26058022,Neural network: activation function vs transfer function
26039292,Different type of segmentation algorithms for time series rather than Sliding Window with Encog
26165825,Read and manipulate AIML
26108570,Does the min player in the minimax algorithm play optimally?
26032629,Setting up the Conceptnet with apache solr
26042525,What's wrong with my collection algorithm for my AI when it's trying to gather points? It gets confused and goes back and forth
26101927,How Dimensional reduction works for document classification
26137239,What is a Heuristic Function
26204468,Game Maker: Studio - Make objects avoid other instances of same object with A* pathfinding
26132620,Jacobian matrix computation for artificial neural networks
26072247,AI for time table generator software
26131811,Breadth-first Search Exercise - AI
26180218,Improve a puzzle game AI using machine learning
26130932,Breadth-First into Uniform Cost LISP
26149416,Using machine learning to predict the collapse & stabilization of complex systems?
26268375,Basics for writing artificial intelligence?
26146342,How can I define a heuristic function for water jug?
26073820,Using A* algorithm for soving sliding puzzle and N Queens?
26133096,Artificial Intelligence breadth-first algorithm to solve a chess game
26081828,EV function for 2048 video game
56505598,How I can cateogorize comments in free-text to count the categories?
56514883,how to understand correctly optimal hyperlane in svm
56398981,Proving that arc consistency is stronger than forward checking in a CSP
56531691,"""To do any classification or regression, we need the fully-connected layer as the output layer"""
56441238,Custom Translator - Rule-Based Dictionary
56365841,Can we build an Application in android studio Like Google Assistant And Control your Mobile basic function through assistant?
56406338,How to choose a split variables for continous features for decision tree
56413853,MDP calculation
56465374,Watson training data format
56445080,Can I train some sort of decision-making algorithm based on random decisions and their resulting outcomes?
56446445,train a neural network on real subject input/output to have it behave similarly to subject
56510847,Drawing a Mcculloch-Pitts-Neuron that expresses (x1andx2)orx3
56462629,Pybox2d Installation Solution for Python 3.6
56392367,How to decide how many convolutions e deconvolutions apply to a GAN?
56417418,Keras accuracy and actual accuracy are exactly reverse of each other
56515828,"getting an error ""ValueError: Error when checking target: expected dense_4 to have shape (3,) but got array with shape (2,)"""
56482528,What is momentum in machine learning?
56388012,Why are word embeddings with linguistic features (e.g. Sense2Vec) not used?
56446182,Deep Reinforcement Learning Training Accuracy
56419706,How to estimate the importance of a query for a particular document?
56547322,Error Back Propagation gets stuck in a wrong value
56408466,Minimax algo producing wrong results for tictactoe
56418007,How to define the model on PyTorch for a Tic Tac Toe game agent
56491674,Serial communication: Pyboard and PC
56510501,Compare minimax value with expectimax value
56516421,Search Google through speech recognition
56368129,"What are effective ways to implement ""difficulty"" levels to an AI in Tic Tac Toe?"
56456447,Code gives me VectorSizeMismatchException using Neuroph
56431608,Machine learning with continuous training/model update (tensorflow or something else)
56380567,Error in detecting objects using the svm algorithm
56515222,Attempts to use Alpha-Beta Search for Real-Time Games?
56366435,Tensorflow giving random answers on a regression problem
56423053,Why are carboard boxes hard to detect?
56380515,Best data structure for an N-ary tree
24592688,Neural Network Input Arrangement and Normalization Dependencies
24564985,What node to expand using A-star if the open list contains more than one node with the least cost value?
24710968,Need help on chess game evaluation function
24625773,Efficient dynamic clustering
24615687,Genetic Algorithm in Optimization of Events
24581611,Using pixel colors for artificial neural networks
24740018,Alpha-beta pruning doing too few iterations for TicTacToe
24690612,"Making a metric between colors (perception model) with ""difference"""
24655110,Making multiple list items apply in python
24720327,Need some ideas on how to implement an evaluation function
38704225,"Back propagation through time, simple explanation for a beginner"
38621382,An expectiminimax tree for the dice poker game
38825027,Stochastic hill climbing vs first-choice hill climbing algorithms
38798831,Elasticsearch matching similar sentences in arrays
38674659,Implementation of the bidirectional graph search
38788912,Tensorflow 'features' format
38728964,How to tune hyper-parameters with validation data
38621703,Need to split #tags to text
38837840,Machine learning - predicting multiple variables that add up to 100%
38748462,Does Tensorflow normalize input data by default?
38689589,Formulating Effect axiom
38618394,Have trouble with obstacle avoidance in matplotlib
38662221,How to make a else if statement if Process.Start fails
38804653,Problems with teaching a NN using self-written GA
38714872,artificial intelligence (neural networks) - actual output never gets near the correct output
38639713,Tensorflow image segmentation via linear regression
38785019,Weights optimization of a neural network using Genetic Algorithm
38676071,Trying to implement potential field navigation in matplotlib
38829173,Java: Trouble when using BFS to find a shortest path
38846373,How much time should the mouse left button be held?
38617131,Minimax algorithm with TicTacToe not working properly
39080498,type of determinism of an evironment
38930463,One dimensional string clustering with custom distance - ruby
38892161,Move graph trained the GPU to be tested on the CPU
38972156,Why are inputs for convolutional neural networks always squared images?
38879753,How does Naive Bayes assumption make segmentation less computationally intensive?
38992681,Encog Neural network validation/Testing
38855807,Tensorflow Grid3LSTMCell visualization
38981715,"Can an algorithm be classified as ""unsupervised learning"" if there is no ""learning"" involved?"
39052558,Regularized cost function with very large λ
39038383,Can neural network predict outcomes based on patterns which arent in its training set
38896231,What is the difference between optimality and efficiency?
38858385,Tensorflow save model: GraphDef cannot be larger than 2GB
38902325,Resume shortlisting with Neural Network
39029244,How to detect uncertainty of text in NLTK Python?
39055053,Unexpected path dependence in alpha-beta search?
38907468,how to collect data from user with the facebook messenger bot api in node js
38959640,Accuracy of IBM Watson speech recognition is low
39080520,Beginner to python facing 'builtin_function_or_method' object has no attribute error
39024782,Negamax-search implementation not working when player can move twice in a row
38901684,ReLU Function In A Recurrent Neural Network. Weights Become Infinity or Zero
39026383,Java AI Not Following the Player
38906409,Why does my NN not classify these tic tac toe pattern correctly?
38857439,Which data structure should I use for storing eye retina?
39000795,Chatbot using Markov Chains
41390737,Trigger action in LUIS using same entity more than once
41352782,Errors when trying to build label_image neural net with bazel
41403981,Can't write string to txt file because another file is accesing it
41182117,Modify Minimax to Alpha-Beta pruning pseudo code
41375063,How to use typed dependency to analyse sentence and generate response based on it?
41254657,How to make a voice assistant android apk offline?
41210054,Pipeline giving different answer in sklearn python
41372465,Encog Backpropagation Error not changing
41272915,Quick search of the face descriptors in the db
41192992,Tensorflow Image Shape Error
41408275,How to generate all legal state-action pairs of connect four?
41229340,"Dimensions of this neural network i.e (4 inputs, 2 hidden layer with X neurons each, etc)"
41313053,Creating a script to every x time click buttons on page
41185646,fastest Connect 4 win checking method
41370155,Weights in feed-forward backpropogation ANN not changing
41399314,Why are Neural Networks with same properties different?
41403006,C# Check if txt contains string and output the line below it
41302283,How do I build a n-attribute recommendation system in Ruby
41389417,Using hierarchical entity as an action filter in LUIS
41345079,Learning artificial neural network properties?
41356180,feeding raw data as image to deep learning machine and expecting to create an image for given class
41185671,How to unify large sets of crawled items from e-commerce website?
54023986,Simple Neural Network visualisation
54053669,How to increase the amount of features in PHP-AI in PHP?
54049577,Multiple camera stream Acquistion for Video Analytics
53923344,Pretrained (Word2Vec) embedding in Neural Networks
54099410,Can't find clear examples to understand smoothing in hidden markov models
53995841,Constraint Satisfaction Problems : light switches
53983616,deeppavlov intent dstc2 classification output not clear (python)
53996947,How to call a function with pymunk's collision handler?
53928235,Modifying size of input images for Chainer DCGAN model
54055245,How to predict with multiple features in Php-ai/Php-ml in PHP
53953460,how to flatten input in `nn.Sequential` in Pytorch
54000564,How to use Elmo word embedding with the original pre-trained model (5.5B) in interactive mode
53905588,Applying cluster properties to an input signal
53930654,New Test Function in MOEAFramework
54059800,Prolog - precedence of operators - Bratko - Chapter 3
54051499,Reinforcement learning for continuous state and action space
53922323,Pipeline with lineairSVM and LSTM (cnn)
53985662,How to solve this kind of error while frozen_graph.py
53920634,AI for deciding how many machine I need to save cloud costs
54075788,What am I doing wrong with this AI?
54083476,How Can I Classify A Photo From the Internet Using Tensorflow On Android
54066101,What is needed for a recommendation engine based on word/text input
53928938,"ValueError: Variable bcnn1/W_conv2d already exists, disallowed. Did you mean to set reuse=True or reuse=tf.AUTO_REUSE in VarScope?"
54021419,How to build an AI Chatbot from scratch using NLTK?
53951235,Constructing a truth table (CPT) efficiently
54082938,how do i get coordinates of image shown in opencv
53972928,Machine Translation (possible approaches)
54000409,When training a Keras model is there a way to have the GPU to take small breaks (sleeps) in between set epochs?
53903553,PandasTypeError: unhashable type: 'slice'
53935373,Music21 Instrument Objects not working as expected
54005826,Trying implement min max algorithm to tic tac toe. How should I implement the recursive function?
53913030,Difference between Artificial Intelligence and Machine Learning?
53988922,Epoch's steps taking too long on GPU
54064018,parent_data = find_parent() TypeError: find_parent() missing 1 required positional argument: 'pid'
53997500,Making an enemy AI that follows a set path
54057696,Fluid-synth always ensure that the bank-number is present
54004078,Genetic Algorithm: Why my random population fitness values are same?
54031615,I can't really figure out what's wrong with my neural network class (Lua)
53971287,Analyze just Pretty_Midi Instruments
51879907,Randomly Killing AIs in PCF
51888098,can i just optimize designated parameters in loss with tensorflow？
51901035,Neural networks giving the probability of an element belonging to a particular class
51867981,Handwriting neural network weights don't change
51894473,TensorFlow : polynomial regression
51871907,Maximum training phrases in dialogflow
51832803,Can I import Tensorflow to raspberry pi 3 B+ GPIO with 'import tensorflow as tf'?
51895192,Automatic voice recognition when a word is said
51872781,Fetchnig loss per iteration in MLPRegressor
51800890,Space taken by fringe in DFS
51823506,Epsilon Greedy Performing better than UCB for small number of arms
51961275,How is cross entropy calculated for pixel level prediction
51989867,Add class information to Generator model in keras
51911751,Using keras api for a multiple output model with the same target value
51905199,How to implement Region of Interest Pooling layer in tensorflow?
51861404,Knowledges graphs and chatbots
51815699,"Issue while using xgboost, error - ""OSError: [WinError 126] The specified module could not be found"""
51878538,Implementation AutoML Vision for OCR application
51930555,Modeling of interval variables in R
51870095,Wit.ai Python - Extract confidence level from API output
51935978,How to make a Self-Improving Tic Tac Toe Mega (10x10 board) game
51952062,Most efficient way to stop running a part of code
50988903,Adding a background on inputs for convolutional neural net?
51048142,Update rule for multivariate linear regression with vector outputs
51028267,Is it possible to get nd4j working on linux-arm system?
50913520,How can I use multiple datasets with one model in Keras?
50881509,LUIS API - Is there an endpoint to test utterances?
50890349,Calculating weights for loss function for high precision
50893389,How to make an enemy AI run away from you for a certain certain distance before resuming to chase you. C# Unity
51039234,Learning about AI
51056650,"Error ""no Variable to save"" in tensorflow while storing session"
50919608,How do I print out successors for Tic Tac Toe in java?
50938166,"Dyna-Q vs ""Imagination-Augmented Agents for Deep Reinforcement Learning"""
51013883,Breadth-First Search
50921931,ImportError: No module named darkflow.cli
51082328,Dailogflow agent gets and tells data of mysql database
51073965,apply one function to a tensor with depth
50895461,Retrain tensorflow models(resnet and inceptionV3) from scratch on custom dataset
50894082,LuisDialog returns an InvalidIntentHandlerException every time
51056479,Difficulty in getting Tensorflow to work
50996305,UnicodeDecodeError when reading from file
13869558,C++ program has stopped working
14014811,How to determine programmatically via C# whether a site requires authentication or not?
13801454,Chess Engine - Confusion in engine types - Flash as3
13832202,Shape (preferably human) recognition API for use with standard webcam
14037235,A Good 3D Engine for Simulating an AI Car?
13903436,minimax code returns always 0
13869599,NetLogo dynamic Manhattan distance
14023685,Which Java framework would you recommend for NLP and decision making?
14009834,How to decide hypothesis function for NN having non-linear training set?
13891369,Genetic Algorithm and Neural Network
14049695,Where can I find the resources for creating AIML files for chatbot?
14007158,NPC AI constructing map of obstacles without grid
13857062,States graph for the '3 jugs of water'
13791360,Heuristic function in an Alpha-Beta Pruning algorithm for a Othello/Reversi game
13785220,Confusion related to svm
13811660,How to master the random generator in MATLAB for application to bootstrap artificial neural network models
13910797,Web Navigation Patterns Mining / Network Clustering Algorithm/Approach for web traffic clustering
13958659,How to find 'similar' records in a MySQL table based on 'title' and 'description' columns?
13976733,Small Expert System in prolog
13950307,What are the problems associated to Best First Search in Artificial intelligence?
14004319,OCR with perceptron neural network of Aforge.net answers wrong
13980063,Data structure for Markov Decision Process
13950983,Quadrilateral Shape Finding Algorithm
13968809,Find out a way to choose Most Valuable Singer
13906507,Can we programmatically determine the components of a website by crawling its content?
408952,Correct formulation of the A* algorithm
356207,Which approach produces the shorter tour in the TSP problem: nearest neighbour or genetic algorithms?
199056,"Machine Learning, AI, and Soft Computing"
406518,Measuring the performance of classification algorithm
106684,How to create a new type of entity in Microsoft Robotics Studio 2.0?
288511,Heuristic for sliding tile problem
354689,How to rate a connect four game situation in java
40413,How to traverse a maze programmatically when you've hit a dead end
73927,Clustering Algorithm for Mapping Application
1848,Locating Text within image
353626,AI Bot programming environment
50723,Rss feed for game programmer?
100469,Neural Network example in .NET
399991,How do you get Python to write down the code of a function it has in memory?
336440,Prerequisites Needed to Read Books on Neural Networks (and understand them)
410183,Interested in Collective Programming for the web -- Ruby or Python or PHP?
284518,"An amnesia patient's ""first"" functional language? (I really like Clojure...)"
203787,How can I check if one game object can see another?
1083,Object Oriented Bayesian Spam Filtering?
424311,What A.I.-driven features would you like to see in an IDE?
431331,Alternatives to the Turing Test
431586,How should I start designing an AI algorithm for an artillery warfare game?
386309,What optimization problems do you want to have solved?
316395,What is the coolest AI project you've heard of?
426479,"I'm learning AI, what game could I implement to put it to practice?"
94975,How do you solve the 15-puzzle with A-Star or Dijkstra's Algorithm?
282431,Software for Classical Music Theory / Composition / Harmony and Counterpoint
131165,Evolutionary Algorithms: Optimal Repopulation Breakdowns
356791,Is enemy / bot A.I. part of the model or controller in an MVC game
409252,Why do safety requirements like to discourage use of AI?
125557,"What algorithm for a tic-tac-toe game can I use to determine the ""best move"" for the AI?"
130475,Why is Lisp used for AI?
85065,"How do I implement an A* pathfinding algorithm, with movement costs for every programming language?"
55042,How can I program a simple chat bot AI?
401635,Good beginners material on Prolog
399618,What is fuzzy logic?
76227,What are some games with fairly simple heuristics to evaluate positions?
325950,What are areas where you can program artificial intelligence?
24812,Recommendations needed for good AI references
128517,Any business examples of using Markov chains?
269417,Which language should I use?
25952,Best programming based games
41506440,Is a multilayer neural net of 2 neurons just the same like 1 neuron
41422300,"wit.ai is not training new examples / training status stays ""clean"""
41434781,K-means classification
41424621,How do I connect my database to API.AI?
41598958,How to build a minimax position tree in JavaScript
41488874,SPASS Theorem Prover - true / false type?
41418771,Hidden Markov Model Bayesian Relation
41633501,Programming an intelligent game-playing bot
41516439,How to create a neural network with one hidden layer of perceptron neurons and one hidden layer of radial basis neurons in matlab?
41410211,How to open maps and calls using ACTION_RECOGNIZE_SPEECH
41534398,"Machine Learning, GA + BP or GA with huge NN?"
41521000,My matlab neural network backpropagation algorithm seems buggy
41500297,What are the steps to create a Currency detection app for Android?
41584516,What is a basic method to get User Age Group on the web like Google Analytics?
41606793,Chatbot implementation for Ionic
41409907,How to select a node using Alpha Beta
54458295,Training the model on large data(>30GB) getting “protocol buffer of type tensorflow.GraphDef” error
54465049,Getting Out of Memory error when using Image Classification in Sage Maker
54404755,"After loading my custom model, result of one input data it always shows me result of 2nd index list of Json"
54409791,Electricity categorization
54503132,Tensorflow extra output node
54490981,Artificial Intelligence: Time Complexity of IDA* Search
54344263,"DNA data input for NN, one hot encoding"
54404786,how to collaborate multiple pacman agents in a maze without ghosts to eat all food pellets in a time-constrained environment?
54313572,Why is there no activation function in upsampling layer of U-net?
54499306,What exactly is a Unet?
54329345,IBM Watson Chatbot - Read & Write to CSV/excel
54419066,Interpretation function and model in KB
54486269,issue in atom while building perceptron
54355138,My feedforward network is giving me an output averaging what I really want
54432572,ring topology in PSO algrithm
54347180,"Error: Based on the provided shape, [12544,100], and dtype float32, the tensor should have 1254400 values but has 0"
54415741,Why my SAW (Simple Additive Weighting) can't show the result?
54412287,Using machine learning to detect images based on single learning image
54346051,Is the Bias unit in neural networks always one?
54351529,Machine learning - Evolving intelligence
54345641,Python AI Or web development
54385754,Admissible heuristic for number maze/jumping maze problem
54380069,Using completionHandler to return a print when classifying an image in Swift
54330457,sys.argv not passing more than one arguments
54377340,Target Value updates in Debug but not in Inspector during Gameplay
35713683,3D Tic Tac Toe with Minimax & Alpha-beta pruning picks sub-optimal moves
35785005,formula manipulation in with quadratic form
35688088,prediction step in RNN
35666587,Neural Network classifying data in 3 categories with no rules
35765607,Why do we take the derivative of the transfer function in calculating back propagation algorithm?
35647440,How to implement pathfinding and congestion detection with neural network?
35734653,Random Action AI controller for Java game
35643392,Admissible heuristics in a maze when the initial location is not known
35589464,How to model artificial neural network in order to prepare data for clustering
35675056,NoClassDefFoundException in a provided .class file
35751763,Minimax value issue - Java
35659570,AI Puzzle Program
35615988,What is a more efficient way to choose/sort the best node in an A* search?
35711485,Getting an ANN to learn to recognise an advantageous state in a game of draughts?
35792481,AI logic to rotate towards a gameobject
35793263,AI performing a random action every n seconds in Java Game
35717069,How to get the values of tiles in 2048 in Java
35740587,Java: Applying probability constraints on Random()
41042599,How to boost on an existing xgboost model from its last iteration without starting from the beginning for multi:prob
41092473,Advice on classifying users in machine learning scenario
41083885,Tic tac toe algorithm 5x5 table with 4 in a row
41133357,Sudoku solver in python using backtracking
41150347,How is a rule in CLIPS mathematically defined?
40960978,"With neural networks, should the learning rate be in some way proportional to hidden layer sizes? Should they affect each other?"
40957513,How can I find a good distracter for a key using python
40987125,How to do Norvig spell check for chinese characters mixed with english letters?
41121072,How is Growing Neural Gas used for clustering?
41180592,Perceptron learning algorithm
41071185,Machine Learning with Limited Computational Resources
41131218,How to separate price from numbers in wit.ai or any other ai platform
40951844,updating a belief distribution given a measurment
41084825,Genetic Algorithm for finding the best path for a bot
41156443,Tensor networks vs. Neural networks
41009257,How does Minimax/Alpha-Beta pruning prioritize shorter paths?
41135751,Best algorithm for 5x5 tictactoe ai using 4 in a row
41125351,circular enemy aggro condition ? (2D game in pure JS)
41128726,Using neural network for visual typography patterns
41135512,How to calculate probability(confidence) of SVM classification for small data set?
41025065,Prolog STRIPS planner never completes
53347850,weka desicion tree has empty conjuctions
53303920,"Machine mathematical reasoning by clever substitutions, How to do with AI"
53424447,How to implement a bolt and screw inspection system?
53280469,Tree search based Game AI: How to avoid AI 'wandering'/'procrastination' with sparse rewards?
53376020,Tactical Shooter AI Agent spawns outside NavMesh/Map
53364247,How to alter minimax function to include depth parameter?
53307972,Encog training data input size is 0 but calculated input size is 5
53326541,"Reinforcement learning, leaving trail"
53341425,Unable To Open Page Linked via URL On Python file
53351358,Crossover two individuals of different lengths
53363796,Reshape values back to original values
53381593,ImportError: DLL load failed: The specified module could not be found. Tensorflow Chatbot
53377659,Minimax with a-b prunning and transposition table
53423083,Adding and removing items from a cart in Dialogflow
53376089,Recast.ai: TypeError: Cannot read property 'attachment' of undefined
53311457,Is best first search optimal and complete?
53445949,How to do text classification with DeepPavlov
53302634,"Why am i getting HTTP 404 & sub_code"":""S00004 ? IBM Watson"
53446505,What kind of data is stored in local and global costmap in ros navigation stack?
53381057,Differentiate between generic alorithm & tradional alogorith
53363736,"What does the Bias exactly, is it for shifting or firing?"
53446242,"PHP preg_match_all() match all words except preposition, adjectives like other less important word in array"
53275683,Can Google Vision API detects the outline of face in an image?
53462087,Use internal representation of autoencoder for anomaly detection
53421976,Use of h2o cluster for Neural Network Model
53331502,Deep Q Pong Learning Failing
53415710,Eight queens puzzle
53464125,Greedy search algorithm
53270630,Real world scenario : which machine learning algorithm to choose best attributions
53275380,How to use output of one network in a graph to feed to another network in another graph in tensorflow?
53303236,How can I change the t-sne distance in R?
53285616,Image Recognition on Lego Ev3 Embedded System (Python)
53381611,"txt file won't be written in python in windows, it works on mac"
53368042,Why can xgboost not deal with this simple Chinese sentence case?
53421492,Python Rule Based Engine
53284692,c++ sorting vector pairs quickly as part of a genetic learning algorithm
56061417,Number of annotators in text classification task
56137292,Need an online freely available Anaphorically Annotated Corpus of English Language for Identification of Discourse Units
55977385,Metrics for evaluating stereo images
56116015,"could not broadcast input array from shape (7,3) into shape (32,3) in Deep learning Studio Deep cognition"
55974289,Rejecting batches with number of rows below a set size
55989786,How to tell which attribute Weka's OneR classifier uses for provided dataset?
55996268,Train google speech to text
56118455,Digit Recognition Prob
56148745,How to add new features to already trained model without training again on whole dataset?
56107347,"Checkers minimax function moving two pieces, possibly due to undo function"
55991770,Parameters of environment created with openAI gym not getting updated on manual update
55979376,Should Negamax have the same results as Negamax Alpha-Beta? I'm having different outcomes
56075189,AI single document search
56094899,TFLearn cannot feed Y value properly
56093505,How do I get the following Golang MCTS example running?
56071912,Tensorflow issue with conversion of type numpy.float64 to int
56063181,Deploying Image Segmentation Model to Production using AI Platform: HTTP request 500 Error
56120016,Is it possible to specify MLflow project Environment through a Dockerfile (instead of an image)?
56013972,How can a Neural Network learn from testing outputs against external conditions which it can not directly control
55990271,TypeError: argument 0 is not a Variable
56063539,The model that is exported from Azure Custom Vision to use TensorFlow is incomplete
56091965,How to get GFCC instead of MFCC in python?
56126992,(Python NegaMax Algorithm for Game of Nim) What is wrong with my code?
56047285,Check if object is within FOV (field of view) in Unity 3d
56144407,How should weights be optimized with gradient descent algorithm in order to work?
56115874,"How to convert bounding box (x1, y1, x2, y2) to YOLO Style (X, Y, W, H)"
56077821,can i use my gpus with azure cognitive services
56134362,Usage of Fully Connected layer
56141322,Triggers and Actions for Creature AI
55970410,How can I get normalized coordinated from an object in images
56079012,How to continuously train our pre-trained model on real time data?
56077195,Are expert systems dead?
56139135,How to build a stage wise prediction in a binary classification problem
56030683,Monte Carlo Tree Search for games with randomized card shuffling
56002027,How to create a dataset from a folder of images for text recognition in Python
56016226,function for searching web via terminal/aiml
56052075,"only integers, slices (`:`), ellipsis (`...`), numpy.newaxis (`None`) and integer or boolean arrays are valid"
55997617,Trying to make AI use a target priority system
56015981,How to determine the number of node in hidden layer in a BP network when there are dummy variables
56055359,Tensorflow Lite arm64 error: cannot convert ‘const int8x8_t?
56018942,Output.analysis = await task; return exception at Video Frame Analysis Sample
55965231,How to improve accuracy of model in deep learning LSTM algorithm?
56106546,TypeError: __init__() missing 1 required positional argument: 'units'
55957474,Use Artificial Intelligence to predict next number (n+1) in a sequence
55962586,The truth value of an array with more than one element is ambiguous. Use a.any() or a.all() NLP pipeline
56091033,How to handle multiple values of features in a particular record in machine learning?
33086491,How to model this Depth First Search solution
33227747,"cPickle.load() doesnt accept non-.gz files, what can I use for .pkl files?"
33243301,DirectEntry and a basic Python chat AI: Panda3D
33219046,Zebra puzzle - Constraint Satisfaction in C
33088195,Solving Lights out for AI Course
33220741,How to run MCTS on a highly non-deterministic system?
33179292,Using recursion in DFS to solve a logic game using C?
33197926,What kind of Neural Network learning fits to this scenario? (or maybe other ML should be used?)
33130120,Perceptron in Erlang not learning after training
33090419,When to terminate iterative deepening with alpha beta pruning and transposition tables?
33190540,Enemy AI not working
33181233,Is it possible to find a optimal heuristic for this graph search example?
33055730,Elephants in first order logic
25604005,Detect the category of a product from product attributes using AI
25561612,How exactly does the dp parameter in the houghcircle function in the opencv library work?
25727679,how to save the best tree after 10 fold cross validation on J48 / C4.5 using Weka API
25641485,Gaussian-RBM fails on a trivial example
25701691,Artificial Intelligence : How to route sentence to action
25636670,Word and Text relation using python and NLP
25728567,MinMax with Alpha-Beta Pruning
25598164,A* Pathfinding AI is freezing when adding nodes to a cost-sorted dictionary
25584234,any path-finding tricks and strategies for mobile game (e.g rts) on less powerful device?
25524069,"Are there any self-learning declarative/inductive programming language to input the expected results, not the procedure to follow?"
25599036,What should I study to build AI Robots of the future
25655721,Slick2D Will not load image even though it is there
25580926,"Staying up to date in AI, Machine Learning and Data Mining"
25592312,Load random index from ArrayList of custom object
17625503,Add conditions to SVM
17776212,vehicle type identification with neural network
17690308,Extracting action from recognized string
17534890,How can I check if a Prolog rules was already fired?
17734309,Error when connecting to a CYC KB
17568329,Weightage for interpolation
17585841,Alarm Clock application help (AI)
17770274,Spelling correction likelihood
17692867,Implementing Killer Heuristic in Alpha-Beta Search in Chess
17782757,What instead of SURF in logo (visual sample) finding?
17628280,How to train neural network incrementally in Matlab?
17551167,"R neuralNet: ""non-conformable arguments"""
17535800,ANN: Recursive backpropagation
17540135,Need guidance to make small utility based on user inputs
17737669,How to begin coding a brain for a 8-puzzle game to calculate least moves
34344893,Adding Java.Swing Timer to Synchronize US for player and AI
34328766,is there any text-independent features in voice print
34251021,From XOR Neural Network to image recognition
34246585,Improving Performance of this MiniMax with AlphaBeta Pruning
34213639,Commutative production systems
34317212,Refine ANN result precision
34412747,8-Puzzle Using Hill climbing always caught infinite loop
34324229,How does a function approximation (say sine) in Neural network really works?
34243099,MiniMax with Alpha Beta Pruning for Othello not working
34278813,How Do I Choose Randomly From A Set Of Actions
34327622,Alpha Beta Checkers- Same player always wins
34345587,What happens if I set transformer_weights to 0 for FeatureUnion?
34371471,Why is the output-layer of my neural network in MATLAB displaying zero?
34207366,How to extract the word features in trained model of MultinomialNB Pipeline in scikit-learn?
34199799,Detect face from video and convert it into gif
34303957,MNIST - Training stuck
34246972,Multi-Sudoku AI approach
34364246,Markov Model descision process in Java
34274598,Does GridSearchCV store all the scores for all parameter combinations?
34244452,What's the difference between best-first search and A* search?
34324192,Insert or delete a step in scikit-learn Pipeline
34234209,Machine learning clustering algorithms: k-means and Gaussian mixtures
34311785,Is there any classifier which is able to make decisions very fast?
34259431,C++ Exception Minimax algorithm for Tictactoe
31067409,How to find shortest route between points using AI?
30959725,Debugging Neural Network for (Natural Language) Tagging
31019371,Pylearn2 example for time series or sequence prediction
31117054,Minimax with alpha-beta pruning problems
31091607,I want to use deep learning to classify features to scores
31050430,Using Neural Networks Without Training Them
30938009,How to simulate neural network by changing different parameters after training in MATLAB?
31052886,Using NEAT C++ for custom AI
30955408,Output of neural network holds same values everytime
31046654,A Star Pathfinding
30966813,I have trouble implementing backpropagation in neural net
31135981,Is dimensionality reduction reversible?
31108176,How to make a simulation of a dynamic behavior in Jason (Agentspeak)
31131672,Difference between Mean and Gaussian Filter in Result
30994563,Google Deep Dream art: how to pick a layer in a neural network and enhance it
31105743,TypeError: 'int' object is not subscriptable AI PROGRAM TEST
30971100,How do I create a back propagation neural network that has different kinds of output?
45239488,How to get new expectations using Tensorflow Times series CNN
45131059,Simulate a mathematical function AI java
45201979,Genetic algorithm for optimization in game playing agent heuristic evaluation function
45143571,Dimensions of inputs to a fully connected layer from convolutional layer in a CNN
45199590,How should one set up the immediate reward in a RL program?
45219053,h2o ML python cheatsheet OR comparison between h2o using python and scikit-learn
45203152,How does X-Y-cut method for offline handwriting recognition work?
45324763,"Caffe prints entire protext file on net_.reset(new Net<float>(model_file, TEST))"
45292651,Is it possible to use Google's Assistant as a base in a self made Python Personal Assistant?
45168486,How to normalize input for machine learning (neural networking) on video games
45251876,"Weka classification: wrong+correct < total instances, how come?"
45260534,Neural Network - Real time prediction
45269514,How to Identify Recurrent Connections in an Arbitrary Neural Network
45286681,Python: Best data-construct for J.A.R.V.I.S
45306979,Breadth First Search Pseudo Code Understanding
45203514,"My utterance is getting the ""none"" intent instead the intent I created in LUIS"
45295734,How to connect Python chatbot and Java chat room
45168697,simplest MiniMax algorithm for TicTacToe AI in Java
45271485,Can cosine similarity be objective function for deep learning?
45284199,Is it appropriate to scale ML output using function? (distortion?)
45192605,Which AI branch should I follow?
45265584,TensorFlow - Classification with thousands of labels
45226996,Faulty convergence of Conv Neural Network for vector determination (Loss function)
45169858,Recognize name out of user input
45303926,How to use Kalman Filter Theorm to calculate next event date
30675932,Having trouble creating my Neural Network inputs
30698353,"Developing a Checkers (Draughts) engine, how to begin?"
30890849,AS3 AI barrier detection and movement
30857388,How do I use a class as a template in C#?
30771943,STRIPS representation of monkey in the lab
30678281,Genetic Algorithm parameter settings for Real Coded GA
30870494,How to evaluate a recurrent connection in an artificial neural network?
30858473,prolog rules as arguments
30688527,How Many Epochs Should a Neural Net Need to Learn to Square? (Testing Results Included)
30841373,Q-learning in game not working as expected
30829872,Difference between weak AI and strong AI?
32216216,Qlearning and indexing of reward
32290619,How to randomly generate a narrow path?
32212982,How to determine whether 2 code snippets are functionally same?
32303528,Search algorithm with avoiding repeated states
32085338,Implementing alpha beta pruning in a TicTacToe minimax algorithm
32274374,How to implement a neural network in space Invaders?
